member_id,loan_amnt,grade,sub_grade,home_ownership,verification_status,issue_d,loan_status,zip_code,addr_state
644121,6200,A,A5,RENT,Not Verified,01-04-2010,Fully Paid,951xx,CA
644147,12000,D,D5,MORTGAGE,Verified,01-04-2010,Fully Paid,786xx,TX
644156,4000,B,B4,RENT,Source Verified,01-04-2010,Fully Paid,700xx,LA
644177,8575,A,A4,RENT,Not Verified,01-04-2010,Fully Paid,337xx,FL
644192,6000,C,C3,RENT,Verified,01-04-2010,Fully Paid,980xx,WA
644201,20000,C,C2,MORTGAGE,Not Verified,01-04-2010,Fully Paid,941xx,CA
644210,12200,B,B5,OWN,Not Verified,01-04-2010,Fully Paid,337xx,FL
644213,6300,C,C4,RENT,Not Verified,01-04-2010,Charged Off,912xx,CA
644217,25000,D,D3,RENT,Verified,01-04-2010,Fully Paid,100xx,NY
644233,12000,A,A5,RENT,Source Verified,01-04-2010,Fully Paid,152xx,PA
644239,15000,B,B1,MORTGAGE,Not Verified,01-04-2010,Fully Paid,021xx,MA
644242,12000,C,C4,RENT,Not Verified,01-04-2010,Fully Paid,021xx,MA
644296,1000,B,B3,RENT,Source Verified,01-04-2010,Fully Paid,900xx,CA
644297,10000,A,A5,MORTGAGE,Verified,01-04-2010,Charged Off,120xx,NY
644396,15250,A,A5,MORTGAGE,Verified,01-04-2010,Fully Paid,995xx,AK
644410,3600,A,A5,RENT,Not Verified,01-04-2010,Fully Paid,658xx,MO
644417,4600,D,D2,RENT,Source Verified,01-04-2010,Charged Off,912xx,CA
644424,7500,B,B1,RENT,Not Verified,01-04-2010,Fully Paid,101xx,NY
644434,25000,B,B3,RENT,Verified,01-04-2010,Fully Paid,223xx,VA
625480,14000,C,C1,RENT,Verified,01-04-2010,Fully Paid,432xx,OH
644458,11000,C,C2,RENT,Verified,01-04-2010,Charged Off,810xx,CO
644463,4750,C,C4,RENT,Not Verified,01-04-2010,Fully Paid,917xx,CA
644476,11200,B,B4,RENT,Verified,01-04-2010,Fully Paid,948xx,CA
644490,8950,B,B4,MORTGAGE,Not Verified,01-04-2010,Fully Paid,922xx,CA
644501,12000,B,B2,RENT,Not Verified,01-04-2010,Fully Paid,235xx,VA
644507,6500,C,C5,RENT,Not Verified,01-04-2010,Fully Paid,326xx,FL
644533,4800,A,A3,MORTGAGE,Not Verified,01-04-2010,Fully Paid,600xx,IL
644538,12000,B,B3,RENT,Not Verified,01-04-2010,Charged Off,112xx,NY
644617,8600,B,B5,RENT,Not Verified,01-04-2010,Fully Paid,210xx,MD
644656,2500,B,B4,RENT,Not Verified,01-04-2010,Fully Paid,300xx,GA
644669,25000,B,B3,MORTGAGE,Not Verified,01-04-2010,Fully Paid,060xx,CT
644668,8000,B,B1,RENT,Not Verified,01-04-2010,Fully Paid,027xx,MA
644686,10000,B,B4,MORTGAGE,Not Verified,01-04-2010,Fully Paid,956xx,CA
644718,25000,B,B5,MORTGAGE,Not Verified,01-04-2010,Fully Paid,762xx,TX
644734,5600,C,C1,RENT,Source Verified,01-04-2010,Fully Paid,104xx,NY
644749,20000,B,B4,RENT,Verified,01-04-2010,Fully Paid,153xx,PA
644765,12000,B,B5,MORTGAGE,Not Verified,01-04-2010,Fully Paid,551xx,MN
644771,8000,E,E3,MORTGAGE,Not Verified,01-04-2010,Fully Paid,334xx,FL
644774,16000,B,B2,MORTGAGE,Not Verified,01-04-2010,Fully Paid,207xx,MD
644777,5500,C,C5,RENT,Not Verified,01-04-2010,Fully Paid,191xx,PA
644812,7500,C,C2,OWN,Not Verified,01-04-2010,Fully Paid,242xx,VA
644864,15000,B,B3,RENT,Not Verified,01-04-2010,Fully Paid,928xx,CA
644868,12000,C,C1,RENT,Not Verified,01-04-2010,Fully Paid,146xx,NY
644877,9000,B,B3,RENT,Not Verified,01-04-2010,Fully Paid,802xx,CO
644887,14000,C,C2,RENT,Not Verified,01-04-2010,Fully Paid,100xx,NY
644905,20000,C,C3,RENT,Verified,01-04-2010,Fully Paid,019xx,MA
644946,6000,E,E2,MORTGAGE,Not Verified,01-07-2010,Fully Paid,547xx,WI
644952,14000,C,C4,RENT,Not Verified,01-04-2010,Fully Paid,322xx,FL
644971,1300,C,C1,RENT,Not Verified,01-04-2010,Charged Off,208xx,MD
644982,15000,D,D5,MORTGAGE,Verified,01-04-2010,Fully Paid,191xx,PA
644989,10400,A,A4,MORTGAGE,Not Verified,01-04-2010,Fully Paid,566xx,MN
645019,7500,B,B2,MORTGAGE,Not Verified,01-04-2010,Fully Paid,840xx,UT
645077,10000,B,B1,RENT,Source Verified,01-04-2010,Charged Off,917xx,CA
645081,10000,B,B2,RENT,Not Verified,01-04-2010,Fully Paid,349xx,FL
645086,9600,C,C2,RENT,Not Verified,01-04-2010,Fully Paid,168xx,PA
645094,7000,B,B5,RENT,Verified,01-04-2010,Fully Paid,346xx,FL
645097,9000,A,A3,RENT,Not Verified,01-04-2010,Fully Paid,926xx,CA
645113,5000,A,A3,MORTGAGE,Source Verified,01-04-2010,Fully Paid,194xx,PA
645128,6600,C,C4,MORTGAGE,Not Verified,01-04-2010,Fully Paid,778xx,TX
644440,20000,C,C2,MORTGAGE,Verified,01-04-2010,Fully Paid,945xx,CA
645154,8000,B,B2,RENT,Not Verified,01-04-2010,Fully Paid,750xx,TX
645155,18000,C,C4,RENT,Not Verified,01-04-2010,Fully Paid,232xx,VA
645209,15000,B,B3,MORTGAGE,Verified,01-04-2010,Fully Paid,082xx,NJ
645241,10000,B,B4,RENT,Not Verified,01-04-2010,Fully Paid,730xx,OK
645303,8000,A,A3,RENT,Not Verified,01-05-2010,Fully Paid,337xx,FL
645313,25000,C,C1,RENT,Verified,01-04-2010,Fully Paid,017xx,MA
645322,2500,C,C3,RENT,Verified,01-04-2010,Fully Paid,366xx,AL
645372,2250,C,C1,RENT,Not Verified,01-04-2010,Fully Paid,206xx,MD
645405,18250,E,E4,RENT,Not Verified,01-04-2010,Fully Paid,920xx,CA
645426,8000,B,B5,RENT,Not Verified,01-04-2010,Charged Off,906xx,CA
645431,20000,B,B3,RENT,Source Verified,01-04-2010,Fully Paid,131xx,NY
645434,12000,B,B4,RENT,Not Verified,01-04-2010,Fully Paid,074xx,NJ
645441,22000,B,B3,RENT,Source Verified,01-05-2010,Fully Paid,926xx,CA
645447,17000,B,B3,MORTGAGE,Not Verified,01-04-2010,Fully Paid,553xx,MN
645540,8000,C,C3,RENT,Verified,01-04-2010,Charged Off,077xx,NJ
645550,16750,D,D2,MORTGAGE,Source Verified,01-04-2010,Fully Paid,561xx,MN
645555,25000,B,B4,RENT,Verified,01-04-2010,Charged Off,900xx,CA
645570,6000,A,A3,MORTGAGE,Not Verified,01-04-2010,Fully Paid,894xx,NV
645573,6000,A,A3,MORTGAGE,Not Verified,01-04-2010,Fully Paid,809xx,CO
645589,6000,C,C2,OWN,Not Verified,01-04-2010,Fully Paid,359xx,AL
645592,10000,A,A4,RENT,Not Verified,01-04-2010,Fully Paid,331xx,FL
645603,4800,B,B2,RENT,Not Verified,01-04-2010,Fully Paid,141xx,NY
645606,3000,C,C3,RENT,Not Verified,01-04-2010,Fully Paid,926xx,CA
645610,1500,B,B2,RENT,Not Verified,01-04-2010,Fully Paid,802xx,CO
645667,5000,D,D2,RENT,Not Verified,01-04-2010,Fully Paid,950xx,CA
645684,7500,A,A3,MORTGAGE,Not Verified,01-05-2010,Fully Paid,405xx,KY
645689,7500,C,C3,MORTGAGE,Not Verified,01-04-2010,Fully Paid,761xx,TX
645692,8000,B,B4,RENT,Not Verified,01-04-2010,Fully Paid,941xx,CA
645719,5000,C,C4,MORTGAGE,Not Verified,01-04-2010,Fully Paid,804xx,CO
645726,20000,B,B5,MORTGAGE,Verified,01-04-2010,Fully Paid,911xx,CA
645730,12000,C,C4,RENT,Verified,01-04-2010,Fully Paid,802xx,CO
645754,5500,B,B2,MORTGAGE,Verified,01-04-2010,Fully Paid,786xx,TX
645753,14000,B,B2,MORTGAGE,Not Verified,01-04-2010,Fully Paid,334xx,FL
645793,8400,D,D1,MORTGAGE,Not Verified,01-04-2010,Fully Paid,452xx,OH
645807,13000,A,A5,MORTGAGE,Source Verified,01-04-2010,Fully Paid,170xx,PA
645829,14000,A,A5,RENT,Not Verified,01-04-2010,Fully Paid,333xx,FL
645841,7000,C,C4,RENT,Verified,01-04-2010,Charged Off,553xx,MN
645874,13000,B,B3,RENT,Not Verified,01-04-2010,Fully Paid,019xx,MA
645882,4575,A,A4,MORTGAGE,Not Verified,01-04-2010,Fully Paid,959xx,CA
645887,24250,B,B5,MORTGAGE,Not Verified,01-04-2010,Fully Paid,954xx,CA
645905,7000,B,B1,RENT,Source Verified,01-04-2010,Fully Paid,920xx,CA
645915,25000,B,B2,RENT,Source Verified,01-05-2010,Fully Paid,077xx,NJ
645916,7000,B,B1,RENT,Verified,01-04-2010,Fully Paid,641xx,MO
645937,18000,C,C1,RENT,Not Verified,01-04-2010,Fully Paid,449xx,OH
645939,8450,B,B3,RENT,Not Verified,01-04-2010,Fully Paid,322xx,FL
645950,14000,A,A5,RENT,Verified,01-04-2010,Fully Paid,100xx,NY
645951,4000,B,B4,MORTGAGE,Source Verified,01-04-2010,Fully Paid,935xx,CA
645957,3000,B,B4,RENT,Source Verified,01-04-2010,Fully Paid,984xx,WA
646072,3000,B,B1,RENT,Source Verified,01-04-2010,Fully Paid,796xx,TX
646074,19000,B,B5,RENT,Verified,01-04-2010,Fully Paid,301xx,GA
646079,6000,D,D1,MORTGAGE,Not Verified,01-04-2010,Fully Paid,328xx,FL
646103,5000,B,B3,MORTGAGE,Verified,01-04-2010,Fully Paid,483xx,MI
646104,9500,C,C5,RENT,Not Verified,01-04-2010,Fully Paid,212xx,MD
646122,6250,C,C3,RENT,Not Verified,01-04-2010,Fully Paid,223xx,VA
646158,10000,A,A3,RENT,Not Verified,01-04-2010,Fully Paid,787xx,TX
646186,6250,C,C4,RENT,Not Verified,01-04-2010,Fully Paid,315xx,GA
646217,7500,B,B2,RENT,Source Verified,01-04-2010,Fully Paid,900xx,CA
646248,18000,B,B1,MORTGAGE,Not Verified,01-04-2010,Fully Paid,088xx,NJ
646254,5000,A,A2,RENT,Not Verified,01-04-2010,Fully Paid,802xx,CO
620938,5500,E,E4,RENT,Not Verified,01-04-2010,Fully Paid,799xx,TX
646268,14000,C,C2,MORTGAGE,Not Verified,01-04-2010,Fully Paid,486xx,MI
646276,10000,B,B3,RENT,Not Verified,01-04-2010,Fully Paid,117xx,NY
646283,4800,B,B5,RENT,Source Verified,01-04-2010,Fully Paid,984xx,WA
646294,7500,D,D3,RENT,Not Verified,01-04-2010,Charged Off,806xx,CO
646297,5000,A,A5,RENT,Not Verified,01-04-2010,Fully Paid,111xx,NY
646307,10000,D,D1,MORTGAGE,Not Verified,01-04-2010,Fully Paid,070xx,NJ
646316,24000,D,D2,RENT,Not Verified,01-04-2010,Fully Paid,616xx,IL
646334,12000,A,A4,RENT,Not Verified,01-04-2010,Fully Paid,200xx,DC
646357,20000,B,B3,MORTGAGE,Verified,01-04-2010,Fully Paid,841xx,UT
646361,12000,C,C3,MORTGAGE,Not Verified,01-04-2010,Fully Paid,926xx,CA
646368,5000,C,C5,RENT,Not Verified,01-04-2010,Charged Off,071xx,NJ
646369,8600,C,C2,MORTGAGE,Not Verified,01-04-2010,Fully Paid,921xx,CA
646377,2000,D,D2,MORTGAGE,Not Verified,01-04-2010,Fully Paid,326xx,FL
646381,5000,D,D1,OWN,Verified,01-04-2010,Fully Paid,070xx,NJ
646398,2500,A,A3,OWN,Not Verified,01-04-2010,Fully Paid,906xx,CA
646473,5500,A,A5,RENT,Not Verified,01-04-2010,Fully Paid,222xx,VA
646474,14000,D,D4,RENT,Not Verified,01-04-2010,Fully Paid,112xx,NY
646476,12000,B,B1,MORTGAGE,Not Verified,01-04-2010,Fully Paid,611xx,IL
646533,4000,C,C3,MORTGAGE,Source Verified,01-04-2010,Fully Paid,358xx,AL
646540,8000,A,A4,RENT,Verified,01-04-2010,Fully Paid,100xx,NY
646569,8000,B,B4,MORTGAGE,Verified,01-04-2010,Fully Paid,760xx,TX
646579,17000,B,B1,RENT,Not Verified,01-04-2010,Fully Paid,865xx,AZ
646602,3000,C,C4,MORTGAGE,Not Verified,01-04-2010,Fully Paid,945xx,CA
646667,1500,B,B5,RENT,Not Verified,01-04-2010,Fully Paid,907xx,CA
646695,10000,C,C5,RENT,Verified,01-04-2010,Fully Paid,230xx,VA
646707,4800,A,A5,RENT,Not Verified,01-04-2010,Fully Paid,100xx,NY
646741,6000,A,A5,MORTGAGE,Not Verified,01-04-2010,Fully Paid,123xx,NY
646754,9600,B,B3,MORTGAGE,Not Verified,01-04-2010,Fully Paid,190xx,PA
646761,20000,C,C4,RENT,Verified,01-04-2010,Fully Paid,902xx,CA
646788,6000,B,B5,RENT,Not Verified,01-04-2010,Charged Off,454xx,OH
646817,2000,B,B4,RENT,Not Verified,01-04-2010,Fully Paid,071xx,NJ
646840,3500,A,A4,RENT,Not Verified,01-04-2010,Fully Paid,021xx,MA
646961,19200,B,B4,RENT,Verified,01-04-2010,Charged Off,871xx,NM
647044,25000,B,B4,MORTGAGE,Verified,01-04-2010,Fully Paid,926xx,CA
647114,4000,C,C2,OWN,Not Verified,01-04-2010,Fully Paid,221xx,VA
647126,5600,C,C4,RENT,Not Verified,01-04-2010,Fully Paid,104xx,NY
647179,20000,B,B3,RENT,Source Verified,01-04-2010,Fully Paid,756xx,TX
647216,15000,C,C3,MORTGAGE,Not Verified,01-04-2010,Fully Paid,957xx,CA
647224,1500,A,A5,RENT,Not Verified,01-04-2010,Fully Paid,018xx,MA
647231,3100,A,A2,MORTGAGE,Not Verified,01-04-2010,Fully Paid,852xx,AZ
647233,14000,C,C4,MORTGAGE,Not Verified,01-04-2010,Charged Off,762xx,TX
647238,1000,B,B4,RENT,Not Verified,01-04-2010,Fully Paid,980xx,WA
647240,5000,B,B4,MORTGAGE,Not Verified,01-04-2010,Fully Paid,601xx,IL
647255,8000,D,D5,RENT,Not Verified,01-05-2010,Fully Paid,972xx,OR
647273,16750,C,C2,RENT,Not Verified,01-04-2010,Fully Paid,325xx,FL
647309,2575,A,A2,RENT,Not Verified,01-04-2010,Fully Paid,021xx,MA
647317,6725,E,E1,RENT,Verified,01-04-2010,Fully Paid,921xx,CA
647428,7000,B,B3,MORTGAGE,Not Verified,01-04-2010,Fully Paid,334xx,FL
647432,2100,A,A1,RENT,Not Verified,01-04-2010,Fully Paid,921xx,CA
647441,10000,C,C2,RENT,Source Verified,01-04-2010,Fully Paid,336xx,FL
647442,4500,C,C5,RENT,Source Verified,01-04-2010,Fully Paid,068xx,CT
647448,3000,A,A2,MORTGAGE,Not Verified,01-04-2010,Fully Paid,301xx,GA
621400,1600,B,B2,MORTGAGE,Source Verified,01-04-2010,Fully Paid,304xx,GA
647501,13800,B,B4,RENT,Source Verified,01-09-2010,Charged Off,177xx,PA
647511,6000,C,C3,RENT,Source Verified,01-04-2010,Fully Paid,640xx,MO
647535,6250,D,D3,RENT,Not Verified,01-05-2010,Fully Paid,741xx,OK
647561,18000,E,E3,RENT,Verified,01-04-2010,Fully Paid,801xx,CO
647602,3000,B,B2,RENT,Verified,01-04-2010,Fully Paid,902xx,CA
647644,20000,D,D2,RENT,Not Verified,01-04-2010,Fully Paid,117xx,NY
647683,18000,B,B4,MORTGAGE,Verified,01-04-2010,Fully Paid,085xx,NJ
647696,25000,B,B5,RENT,Not Verified,01-06-2010,Fully Paid,111xx,NY
647697,17000,D,D2,RENT,Not Verified,01-04-2010,Fully Paid,640xx,MO
647710,17500,C,C5,RENT,Source Verified,01-04-2010,Fully Paid,606xx,IL
647711,1200,C,C1,RENT,Not Verified,01-04-2010,Fully Paid,201xx,VA
647716,8500,B,B3,RENT,Not Verified,01-04-2010,Fully Paid,360xx,AL
647759,15000,B,B5,MORTGAGE,Source Verified,01-04-2010,Fully Paid,913xx,CA
647818,15000,B,B2,OWN,Not Verified,01-04-2010,Fully Paid,824xx,WY
647867,6150,A,A5,MORTGAGE,Not Verified,01-04-2010,Fully Paid,775xx,TX
647869,18000,C,C3,RENT,Source Verified,01-04-2010,Charged Off,117xx,NY
647872,2500,D,D4,RENT,Source Verified,01-04-2010,Fully Paid,850xx,AZ
647889,4000,B,B2,RENT,Verified,01-04-2010,Fully Paid,342xx,FL
647895,4000,E,E5,RENT,Not Verified,01-04-2010,Fully Paid,627xx,IL
647906,2000,C,C3,RENT,Source Verified,01-04-2010,Fully Paid,917xx,CA
647959,6000,B,B3,RENT,Not Verified,01-04-2010,Charged Off,750xx,TX
648048,10000,C,C3,RENT,Not Verified,01-04-2010,Charged Off,852xx,AZ
648155,4500,D,D1,RENT,Not Verified,01-04-2010,Fully Paid,105xx,NY
648184,8000,A,A4,MORTGAGE,Not Verified,01-05-2010,Fully Paid,018xx,MA
648201,25000,B,B2,RENT,Not Verified,01-04-2010,Fully Paid,089xx,NJ
648231,15000,D,D2,MORTGAGE,Not Verified,01-04-2010,Charged Off,061xx,CT
648232,14400,B,B3,RENT,Not Verified,01-04-2010,Fully Paid,221xx,VA
648261,2000,B,B1,MORTGAGE,Not Verified,01-04-2010,Fully Paid,450xx,OH
648279,3000,B,B1,RENT,Not Verified,01-04-2010,Fully Paid,950xx,CA
648302,9000,C,C5,MORTGAGE,Not Verified,01-04-2010,Fully Paid,403xx,KY
648311,15000,B,B3,RENT,Source Verified,01-04-2010,Fully Paid,217xx,MD
648347,10000,B,B3,MORTGAGE,Not Verified,01-04-2010,Charged Off,151xx,PA
648372,21500,D,D3,RENT,Verified,01-04-2010,Fully Paid,950xx,CA
648377,5000,D,D2,MORTGAGE,Not Verified,01-04-2010,Fully Paid,776xx,TX
648391,25000,D,D2,MORTGAGE,Verified,01-04-2010,Fully Paid,193xx,PA
648402,12250,B,B5,MORTGAGE,Not Verified,01-04-2010,Charged Off,302xx,GA
648412,3500,A,A4,MORTGAGE,Not Verified,01-04-2010,Fully Paid,080xx,NJ
648490,7300,B,B2,RENT,Verified,01-04-2010,Fully Paid,945xx,CA
648493,13600,B,B1,RENT,Not Verified,01-04-2010,Fully Paid,430xx,OH
648529,10000,B,B1,RENT,Not Verified,01-04-2010,Fully Paid,060xx,CT
648524,25000,C,C3,MORTGAGE,Verified,01-04-2010,Fully Paid,080xx,NJ
648541,4800,D,D1,MORTGAGE,Not Verified,01-04-2010,Fully Paid,173xx,PA
648587,7800,B,B1,MORTGAGE,Source Verified,01-04-2010,Fully Paid,310xx,GA
648603,5950,C,C1,RENT,Verified,01-04-2010,Fully Paid,857xx,AZ
648610,3000,C,C1,RENT,Verified,01-04-2010,Fully Paid,535xx,WI
648659,3500,C,C5,RENT,Not Verified,01-04-2010,Charged Off,151xx,PA
648666,5600,B,B2,OWN,Source Verified,01-04-2010,Fully Paid,731xx,OK
648681,7000,D,D2,RENT,Not Verified,01-04-2010,Fully Paid,023xx,MA
648689,7750,C,C5,RENT,Not Verified,01-04-2010,Fully Paid,130xx,NY
648730,7000,D,D4,RENT,Verified,01-04-2010,Charged Off,890xx,NV
648737,12000,B,B5,RENT,Not Verified,01-04-2010,Fully Paid,785xx,TX
648758,8400,A,A4,MORTGAGE,Verified,01-04-2010,Fully Paid,731xx,OK
648768,15000,B,B2,RENT,Not Verified,01-04-2010,Fully Paid,741xx,OK
648790,7000,A,A5,MORTGAGE,Verified,01-04-2010,Fully Paid,925xx,CA
648811,10475,A,A5,MORTGAGE,Not Verified,01-04-2010,Fully Paid,773xx,TX
648831,5000,B,B1,OWN,Not Verified,01-05-2010,Fully Paid,770xx,TX
648847,8000,C,C2,RENT,Verified,01-04-2010,Fully Paid,945xx,CA
648878,16000,B,B1,RENT,Verified,01-05-2010,Fully Paid,532xx,WI
648900,14000,A,A5,RENT,Not Verified,01-04-2010,Fully Paid,774xx,TX
648906,15000,B,B3,MORTGAGE,Not Verified,01-05-2010,Fully Paid,298xx,SC
648925,16000,E,E1,MORTGAGE,Source Verified,01-04-2010,Fully Paid,452xx,OH
648944,10000,D,D1,RENT,Not Verified,01-04-2010,Fully Paid,934xx,CA
648951,21000,B,B5,RENT,Verified,01-04-2010,Fully Paid,802xx,CO
648952,20000,B,B5,MORTGAGE,Verified,01-04-2010,Fully Paid,550xx,MN
648972,8000,B,B5,RENT,Not Verified,01-04-2010,Fully Paid,330xx,FL
649017,10000,A,A3,RENT,Verified,01-04-2010,Fully Paid,100xx,NY
649022,5000,D,D3,MORTGAGE,Verified,01-04-2010,Charged Off,342xx,FL
649065,17000,C,C4,RENT,Verified,01-04-2010,Fully Paid,895xx,NV
649072,25000,C,C4,MORTGAGE,Not Verified,01-04-2010,Fully Paid,750xx,TX
649091,6000,B,B5,MORTGAGE,Not Verified,01-04-2010,Fully Paid,221xx,VA
649104,3300,C,C4,RENT,Source Verified,01-04-2010,Fully Paid,146xx,NY
649110,20000,B,B3,RENT,Not Verified,01-04-2010,Fully Paid,941xx,CA
649115,8000,C,C4,MORTGAGE,Not Verified,01-04-2010,Fully Paid,554xx,MN
649127,1600,B,B1,RENT,Not Verified,01-04-2010,Charged Off,164xx,PA
643971,2400,A,A1,MORTGAGE,Not Verified,01-04-2010,Fully Paid,336xx,FL
649156,21000,B,B3,MORTGAGE,Verified,01-04-2010,Fully Paid,030xx,NH
649164,10000,C,C1,RENT,Not Verified,01-04-2010,Fully Paid,982xx,WA
649186,5000,A,A5,RENT,Not Verified,01-04-2010,Fully Paid,442xx,OH
649287,12000,A,A5,MORTGAGE,Not Verified,01-04-2010,Fully Paid,956xx,CA
649307,25000,D,D4,RENT,Not Verified,01-04-2010,Fully Paid,949xx,CA
649320,7500,B,B5,MORTGAGE,Not Verified,01-04-2010,Fully Paid,441xx,OH
649344,14000,A,A5,OWN,Not Verified,01-04-2010,Fully Paid,750xx,TX
649372,4000,B,B5,RENT,Not Verified,01-04-2010,Fully Paid,853xx,AZ
649392,10000,C,C1,MORTGAGE,Not Verified,01-04-2010,Fully Paid,301xx,GA
649407,15000,B,B3,MORTGAGE,Not Verified,01-04-2010,Fully Paid,480xx,MI
649408,25000,C,C1,MORTGAGE,Verified,01-04-2010,Fully Paid,601xx,IL
649431,15000,A,A5,RENT,Verified,01-04-2010,Fully Paid,748xx,OK
649451,11000,A,A3,MORTGAGE,Not Verified,01-04-2010,Fully Paid,495xx,MI
649474,2500,A,A4,RENT,Source Verified,01-04-2010,Fully Paid,209xx,MD
649519,3200,D,D1,RENT,Verified,01-04-2010,Fully Paid,750xx,TX
649524,10800,D,D2,RENT,Source Verified,01-04-2010,Fully Paid,210xx,MD
649591,4750,B,B3,RENT,Not Verified,01-04-2010,Fully Paid,936xx,CA
649603,15000,B,B1,MORTGAGE,Not Verified,01-04-2010,Fully Paid,600xx,IL
649606,5500,B,B2,MORTGAGE,Not Verified,01-04-2010,Fully Paid,254xx,WV
649610,14500,B,B1,MORTGAGE,Not Verified,01-04-2010,Fully Paid,184xx,PA
649644,11500,D,D4,MORTGAGE,Not Verified,01-04-2010,Fully Paid,327xx,FL
649672,5400,A,A5,MORTGAGE,Not Verified,01-04-2010,Fully Paid,641xx,MO
649679,7800,A,A5,RENT,Not Verified,01-05-2010,Fully Paid,900xx,CA
649689,6500,A,A4,MORTGAGE,Not Verified,01-04-2010,Fully Paid,180xx,PA
649708,9000,B,B4,RENT,Verified,01-04-2010,Fully Paid,913xx,CA
649713,10000,C,C5,RENT,Not Verified,01-04-2010,Fully Paid,229xx,VA
649712,20000,C,C3,MORTGAGE,Verified,01-04-2010,Fully Paid,553xx,MN
649718,15000,C,C1,MORTGAGE,Verified,01-04-2010,Fully Paid,019xx,MA
649719,11000,C,C2,RENT,Not Verified,01-04-2010,Fully Paid,076xx,NJ
649734,9000,B,B2,MORTGAGE,Source Verified,01-04-2010,Fully Paid,331xx,FL
649617,5000,A,A4,RENT,Not Verified,01-04-2010,Fully Paid,917xx,CA
649757,12000,C,C3,RENT,Verified,01-04-2010,Charged Off,900xx,CA
649777,14000,D,D1,RENT,Not Verified,01-04-2010,Fully Paid,074xx,NJ
649786,12000,B,B4,RENT,Not Verified,01-04-2010,Fully Paid,541xx,WI
649797,15000,C,C4,RENT,Verified,01-04-2010,Fully Paid,328xx,FL
649799,5000,C,C2,RENT,Not Verified,01-04-2010,Fully Paid,070xx,NJ
649814,8000,C,C1,RENT,Not Verified,01-04-2010,Fully Paid,600xx,IL
649813,22250,D,D1,RENT,Verified,01-04-2010,Fully Paid,195xx,PA
649825,3000,B,B2,RENT,Verified,01-04-2010,Fully Paid,956xx,CA
649935,5000,D,D2,RENT,Not Verified,01-04-2010,Fully Paid,112xx,NY
649953,17600,B,B3,RENT,Verified,01-04-2010,Fully Paid,945xx,CA
649964,9000,A,A5,MORTGAGE,Verified,01-04-2010,Fully Paid,300xx,GA
649995,7000,A,A3,MORTGAGE,Verified,01-04-2010,Charged Off,150xx,PA
650060,18000,C,C2,RENT,Not Verified,01-04-2010,Fully Paid,016xx,MA
650104,6725,B,B3,OWN,Not Verified,01-04-2010,Fully Paid,797xx,TX
650154,4000,C,C5,RENT,Source Verified,01-04-2010,Fully Paid,773xx,TX
650180,10000,B,B3,RENT,Not Verified,01-04-2010,Fully Paid,236xx,VA
650215,12000,C,C3,MORTGAGE,Not Verified,01-04-2010,Fully Paid,945xx,CA
650238,4000,E,E1,RENT,Not Verified,01-04-2010,Fully Paid,850xx,AZ
650269,25000,B,B3,MORTGAGE,Not Verified,01-04-2010,Fully Paid,992xx,WA
650279,11000,A,A4,MORTGAGE,Not Verified,01-04-2010,Fully Paid,212xx,MD
650402,16800,C,C2,RENT,Not Verified,01-05-2010,Fully Paid,299xx,SC
650461,8000,C,C5,MORTGAGE,Verified,01-04-2010,Fully Paid,087xx,NJ
650471,6000,A,A3,MORTGAGE,Not Verified,01-04-2010,Fully Paid,334xx,FL
650491,7500,A,A4,OWN,Not Verified,01-04-2010,Fully Paid,134xx,NY
650499,5000,E,E1,OWN,Not Verified,01-04-2010,Fully Paid,232xx,VA
650505,3600,B,B1,MORTGAGE,Not Verified,01-04-2010,Fully Paid,765xx,TX
650518,7000,A,A4,RENT,Not Verified,01-04-2010,Fully Paid,015xx,MA
650546,10000,C,C5,RENT,Not Verified,01-04-2010,Fully Paid,088xx,NJ
650547,5000,C,C3,RENT,Not Verified,01-04-2010,Fully Paid,448xx,OH
650577,7000,A,A4,RENT,Verified,01-04-2010,Fully Paid,060xx,CT
650588,3000,C,C5,OWN,Verified,01-04-2010,Fully Paid,330xx,FL
650672,3200,A,A3,RENT,Not Verified,01-04-2010,Fully Paid,411xx,KY
650673,18000,B,B3,MORTGAGE,Not Verified,01-04-2010,Fully Paid,440xx,OH
650712,7000,D,D1,OWN,Source Verified,01-04-2010,Fully Paid,077xx,NJ
650732,7500,D,D1,RENT,Not Verified,01-04-2010,Fully Paid,182xx,PA
650735,25000,E,E1,MORTGAGE,Verified,01-04-2010,Fully Paid,446xx,OH
650767,12000,B,B2,RENT,Not Verified,01-04-2010,Fully Paid,352xx,AL
650770,20000,B,B1,RENT,Not Verified,01-05-2010,Fully Paid,100xx,NY
650825,4000,B,B5,RENT,Source Verified,01-04-2010,Fully Paid,296xx,SC
650852,3000,D,D3,RENT,Not Verified,01-04-2010,Fully Paid,064xx,CT
650941,5000,A,A4,MORTGAGE,Not Verified,01-04-2010,Fully Paid,331xx,FL
650954,25000,B,B5,MORTGAGE,Verified,01-04-2010,Charged Off,207xx,MD
650957,22750,B,B5,RENT,Not Verified,01-04-2010,Fully Paid,356xx,AL
650958,2500,A,A1,MORTGAGE,Not Verified,01-04-2010,Fully Paid,300xx,GA
650970,8000,E,E1,MORTGAGE,Not Verified,01-04-2010,Fully Paid,751xx,TX
