id,revol_bal,total_acc,total_pymnt,last_pymnt_d,last_pymnt_amnt,last_credit_pull_d
469700,8217,17,9638.575566,01-01-2013,292.46,01-02-2013
469708,27414,42,22983.36604,01-04-2012,6230.35,01-07-2015
469717,14800,7,20957.41003,01-10-2015,216.2,01-03-2016
469718,9298,15,12231.08064,01-10-2011,5279.19,01-10-2011
469721,10340,17,14794.21382,01-01-2013,417.64,01-02-2013
469728,4262,27,7510.929805,01-01-2013,212.04,01-02-2013
469743,4645,34,5367.055395,01-01-2013,156.53,01-05-2016
469752,10812,5,18686.00731,01-01-2013,554.99,01-12-2015
469759,1207,20,7086.240083,01-01-2013,198.44,01-08-2015
469762,0,21,29879.78251,01-01-2013,882.81,01-02-2013
469773,4,18,10403.11156,01-07-2010,8822.68,01-07-2010
469777,81023,24,19858.84453,01-01-2013,571.48,01-02-2013
469796,5464,6,1861.729945,01-01-2013,53.32,01-12-2013
469798,7352,29,11413.82727,01-08-2011,5491.88,01-02-2016
469807,48838,14,5723.643641,01-07-2011,2896.52,01-05-2016
469833,3187,10,10483.18927,01-08-2010,8582.93,01-10-2015
469850,31756,35,30383.13602,01-12-2012,1686.5,01-02-2013
469851,9304,36,8471.86904,01-07-2010,7136.92,01-08-2015
469860,379,19,1201.343235,01-09-2012,166.74,01-09-2012
469866,7392,25,6397.081545,01-12-2010,7.23,01-04-2011
469880,194,14,3664.79,01-10-2012,110.64,01-09-2011
469932,10308,12,10294.50581,01-01-2013,306.94,01-04-2016
469936,753,27,1071.986859,01-03-2011,669.33,01-03-2011
469937,2815,23,8508.679085,01-11-2010,6234.05,01-05-2016
469943,12878,15,15354.49433,01-01-2013,432.09,01-02-2013
469950,1562,10,5711.25,01-02-2012,222.99,01-07-2012
469953,182,15,12755.64719,01-07-2012,2460.12,01-05-2014
469964,30523,16,18882.67758,01-08-2012,3121.09,01-05-2016
469988,24166,32,17738.30004,01-07-2012,3411.75,01-04-2016
469996,17524,13,10156.52,01-01-2012,31.74,01-05-2016
470001,2177,29,2571.720389,01-01-2013,74.56,01-01-2016
470007,10681,15,5715.338871,01-11-2012,482.09,01-11-2012
470012,1146,34,25923.2672,01-05-2010,23453.49,01-05-2010
470015,298,11,24244.07,01-02-2010,24244.51,01-08-2007
470022,682,15,24237.29,01-02-2010,24238.34,01-03-2012
470024,255,10,24299.95,01-02-2010,24300.29,01-02-2013
470026,346,16,24237.06,01-02-2010,24237.73,01-02-2013
470027,14248,9,22863.33588,01-02-2012,7250.25,01-02-2012
470031,1809,25,4373.076235,01-11-2010,3172.3,01-08-2011
470039,7901,16,5719.275894,01-01-2013,173.29,01-04-2016
470041,0,7,3210.04,01-10-2011,148.32,01-03-2012
470060,47643,35,30243.18754,01-11-2012,2514.7,01-02-2015
470102,233,4,5994.25668,01-01-2013,173.73,01-02-2013
470104,273,10,2708.824855,01-05-2011,1539.03,01-01-2013
470108,5175,39,9931.211288,01-11-2011,4034.51,01-05-2015
470125,22180,16,27720.84452,01-02-2011,18529.92,01-11-2015
470131,2470,20,8578.787873,01-01-2013,257.14,01-05-2016
470134,1369,15,6546.73,01-02-2010,6547.5,01-12-2014
470136,9846,10,10897.57759,01-01-2013,308.72,01-04-2016
470142,9194,20,11775.17062,01-05-2012,2849.03,01-05-2016
470163,8016,15,10125.11464,01-05-2011,5683.45,01-05-2011
470185,5628,33,6684.988276,01-07-2012,1293.63,01-07-2012
470186,18813,23,17890.31905,01-01-2013,529.77,01-02-2013
470187,11705,16,15127.4072,01-10-2012,485.9,01-06-2015
470190,995,23,5843.75,01-02-2010,5844.74,01-03-2010
470194,9715,17,28513.12377,01-02-2012,9146.46,01-06-2015
470195,38139,50,29441.93743,01-12-2012,2527.69,01-05-2016
470224,10190,20,29421.54322,01-02-2013,40.75,01-03-2016
470232,18609,26,23275.85945,01-02-2012,9357.74,01-07-2015
470243,60376,27,23880.56162,01-09-2010,722.99,01-11-2013
470260,2097,14,28424.63588,01-02-2012,9175.96,01-02-2012
470264,656,15,29300.769,01-07-2012,5561.77,01-07-2012
470284,607,6,11347.70969,01-04-2013,4725.35,01-10-2015
470293,438,5,9970.038732,01-01-2013,298.25,01-05-2016
470305,28260,24,22928.17627,01-01-2013,645.72,01-05-2016
470362,298,11,21157.37,01-02-2010,21158.61,01-08-2007
470418,48787,62,28772.54999,01-09-2011,13050.31,01-09-2013
470428,1571,15,7086.346945,01-01-2013,198.57,01-04-2016
470433,14630,27,17449.72496,01-01-2012,6096.7,01-10-2013
470455,1965,3,3965.915032,01-01-2013,120.78,01-02-2013
470462,682,15,23227.22,01-02-2010,23227.82,01-03-2012
470560,7132,20,10809.40706,01-06-2012,2338.06,01-09-2014
470561,85303,18,6068.025794,01-03-2012,1784.83,01-03-2012
470562,255,10,20238.1,01-02-2010,20238.73,01-02-2013
470612,346,16,24237.05,01-02-2010,24237.7,01-02-2013
470697,5768,20,18984.79639,01-12-2012,1074.57,01-12-2012
470703,4987,20,5619.774287,01-01-2013,159.71,01-02-2013
470742,89277,18,5580.84444,01-05-2012,366.29,01-01-2012
470762,298,11,23233.8,01-02-2010,23234.1,01-08-2007
470812,682,15,21201.08,01-02-2010,21201.51,01-03-2012
470867,12741,13,5982.856087,01-01-2013,172.45,01-02-2013
470869,5016,7,9288.743833,01-01-2012,10.41,01-01-2012
470900,4805,12,3585.547306,01-04-2012,962.94,01-05-2016
470907,14092,15,16295.06971,01-01-2013,457.98,01-02-2013
470912,255,10,24299.66,01-02-2010,24299.87,01-02-2013
470962,346,16,20191.52,01-02-2010,20192.04,01-02-2013
471013,3444,8,8578.684827,01-01-2013,254.22,01-02-2013
471030,3567,44,26630.70959,01-02-2011,17104.44,01-02-2011
471032,2823,14,13425.52859,01-02-2012,1928.68,01-02-2012
471052,78024,35,4683.72,01-08-2010,669.33,01-05-2016
471062,5999,9,5994.238337,01-01-2013,171.05,01-02-2013
471113,42160,35,5171.06,01-04-2011,316.11,01-05-2016
471129,8989,17,12229.5722,01-01-2013,369.72,01-10-2014
471162,17816,22,24700.76797,01-01-2013,726.09,01-04-2016
471174,797,18,8344.138855,01-01-2013,245.57,01-05-2016
471184,12039,9,16951.93695,01-01-2013,479.12,01-04-2016
471186,6592,15,2997.119954,01-01-2013,85.2,01-02-2013
471207,8828,60,15663.9289,01-06-2010,13697.39,01-02-2014
471212,298,11,22217.2,01-02-2010,22217.61,01-08-2007
471262,682,15,23227.21,01-02-2010,23227.91,01-03-2012
471313,0,38,13418.4492,01-08-2010,10984.91,01-05-2016
471342,3153,20,24007.08371,01-02-2012,8294.64,01-01-2015
471358,4433,28,9768.408834,01-05-2012,271.03,01-05-2012
471360,8813,40,12580.19992,01-11-2011,5124.43,01-12-2011
471362,14626,19,2907.87251,01-01-2013,84.73,01-02-2013
471366,703,20,12054.10587,01-10-2012,298.53,01-02-2016
471369,22245,15,25554.5027,01-01-2013,747.03,01-02-2013
471391,5306,21,12344.81177,01-05-2010,11204.3,01-05-2010
471412,255,10,21249.83,01-02-2010,21250.15,01-02-2013
471462,346,16,24236.96,01-02-2010,24237.51,01-02-2013
471512,165,5,1014.733484,01-03-2010,983.01,01-03-2010
471517,6096,10,20360.39534,01-03-2012,6084.09,01-03-2012
471526,48,9,3769.19,01-07-2012,200.8,01-11-2012
471543,74927,24,17370.0774,01-08-2011,8480.08,01-08-2011
471556,8080,16,23563.90636,01-12-2012,344.66,01-02-2015
471567,6934,20,10996.96019,01-01-2011,7359.12,01-01-2011
471580,399,19,2970.199757,01-09-2012,28.87,01-01-2015
471601,8715,18,6298.971067,01-03-2011,234.98,01-03-2011
471603,13964,12,17283.16218,01-05-2012,83.15,01-09-2015
471606,739,34,10281.29824,01-10-2012,1160.16,01-11-2012
471662,298,11,24243.81,01-02-2010,24244.03,01-08-2007
471712,682,15,21201.06,01-02-2010,21201.43,01-03-2012
471762,255,10,21249.98,01-02-2010,21250.57,01-02-2013
471831,29682,33,11765.69343,01-08-2012,1926.47,01-05-2016
471847,4987,19,3013.018765,01-02-2013,9.49,01-03-2015
471850,1243,7,2471,01-10-2012,168.16,01-03-2013
471862,346,16,24236.81,01-02-2010,24237.14,01-02-2013
471912,298,11,21712.53,01-02-2010,21713.32,01-08-2007
471913,682,15,23025.16,01-02-2010,23025.71,01-03-2012
472016,19549,41,19859.42438,01-07-2011,39.8,01-07-2011
472062,255,10,23894.65,01-02-2010,23894.85,01-02-2013
472112,346,16,24741.88,01-02-2010,24742.37,01-02-2013
472163,7645,26,18142.15322,01-04-2012,4897.97,01-04-2012
472168,61034,26,11505.93695,01-11-2011,4619.33,01-12-2011
472179,808,27,17254.41805,01-06-2012,4230.12,01-06-2012
472180,64266,26,17718.62677,01-07-2012,30.16,01-02-2015
472197,9514,15,12048.12974,01-01-2013,369.52,01-02-2013
472212,298,11,21207.93,01-02-2010,21209.16,01-08-2007
472213,682,15,20999.16,01-02-2010,20999.81,01-03-2012
472214,255,10,28187.37045,01-01-2013,793.17,01-02-2013
472215,346,16,24236.99,01-02-2010,24237.53,01-02-2013
472303,26241,39,8476.231169,01-01-2013,243.53,01-02-2013
472309,16231,23,14131.90626,01-11-2013,15.94,01-11-2013
472332,1793,9,1760.64,01-10-2010,175.79,01-03-2011
472349,5081,8,23318.15489,01-02-2013,735.92,01-05-2016
472358,902,32,5269.644968,01-07-2012,1014.51,01-05-2016
472362,298,11,21005.35,01-02-2010,21005.75,01-08-2007
472363,682,15,21806.83,01-02-2010,21807.52,01-03-2012
472364,255,10,29309.81938,01-01-2013,823.48,01-02-2013
472365,346,16,28748.02924,01-01-2013,831.12,01-02-2013
472421,1942,15,3587.520017,01-02-2013,108.92,01-06-2014
472428,15449,48,16291.95799,01-03-2013,474.9,01-05-2016
472433,15543,18,12012.92276,01-08-2010,1837.15,01-04-2016
472454,4027,31,12157.35616,01-11-2012,1019.59,01-11-2012
472483,2606,4,6336.89,01-02-2011,650.19,01-06-2011
472505,666,16,8929.822716,01-09-2012,1251.2,01-04-2014
472516,6469,26,25951.4824,01-05-2010,23473.88,01-06-2011
472523,6601,15,1668.02,01-07-2010,233.1,01-12-2010
472531,31183,11,13313.14881,01-03-2011,8196.87,01-03-2011
472537,18463,17,11163.24319,01-01-2013,344.55,01-02-2013
472551,15598,18,12936.91,01-04-2010,12937.67,01-04-2010
472554,10274,21,11821.40516,01-10-2011,86.01,01-10-2011
472555,21557,48,20143.70439,01-11-2012,641.37,01-09-2015
472572,4429,8,11869.10185,01-01-2013,355.91,01-02-2013
472601,21914,28,29135.23023,01-05-2012,7882.4,01-04-2016
472631,6454,10,1816.373371,01-01-2013,52.11,01-02-2013
472634,0,9,2072.86,01-11-2010,13,01-04-2011
472636,3248,24,8900.302402,01-01-2013,264.19,01-02-2013
472637,3519,15,9538.399493,01-12-2011,3633.76,01-12-2011
472645,18620,34,17760.07174,01-01-2012,6165.7,01-01-2012
472668,46100,12,31123.50915,01-01-2013,874.69,01-02-2013
472717,8127,26,9292.917412,01-02-2012,2996.35,01-02-2012
472722,8471,24,7586.473798,01-02-2013,25.68,01-02-2013
472730,11529,7,11682.7963,01-05-2011,6464.41,01-03-2014
472744,4938,35,1006.22,01-02-2010,1006.28,01-02-2010
472753,7728,10,5994.410934,01-01-2013,177.74,01-05-2016
472760,1552,7,1009.49,01-02-2010,1009.58,01-02-2010
472781,13141,14,15807.04678,01-01-2013,502.08,01-02-2013
472788,1343,5,19147.02819,01-02-2013,46.32,01-02-2013
472791,12076,19,21795.65994,01-01-2013,620.56,01-02-2013
472795,2380,20,8471.308907,01-08-2011,16.95,01-08-2011
472802,3875,6,1825.288803,01-01-2013,54.68,01-02-2013
472809,0,4,6247.46516,01-09-2012,854.69,01-05-2016
472811,14592,36,11288.36222,01-03-2011,7201.88,01-05-2016
472830,74,16,29568.38187,01-02-2012,9515.96,01-02-2012
472837,26741,48,10354.73343,01-06-2010,9089.9,01-06-2010
472877,62689,26,19790.31636,01-09-2011,4118.92,01-09-2011
472894,12487,56,22047.58093,01-02-2013,689.39,01-03-2015
472908,11361,10,28222.73955,01-05-2011,15835.51,01-08-2013
472921,28735,27,19135.0522,01-11-2012,609.01,01-05-2016
472931,28882,21,22140.28723,01-09-2010,17132.06,01-03-2014
472938,7159,14,1298.22,01-04-2010,333,01-05-2016
472982,13160,31,7940.16,01-10-2010,883.23,01-04-2016
472986,19828,35,18155.33238,01-01-2013,509.94,01-05-2016
472989,1649,19,1196.64,01-10-2010,133.2,01-05-2016
473007,14099,16,10976.23941,01-01-2013,329.07,01-02-2013
473015,4941,16,6901.237007,01-03-2011,4378.44,01-04-2016
473022,60789,32,13463.80563,01-06-2012,2933.06,01-05-2016
473024,6469,17,24913.46409,01-06-2010,12.87,01-02-2011
473028,293,15,10119.83925,01-04-2011,309.4,01-05-2014
473071,0,6,4133.789844,01-01-2013,115.93,01-02-2013
473083,1085,12,6320.375708,01-02-2012,2064.38,01-08-2012
473085,391,29,9266.049156,01-01-2012,3231.29,01-01-2014
473133,31756,37,31336.36715,01-01-2013,878.99,01-02-2013
473161,2796,32,6634.890565,01-02-2012,2175.81,01-10-2015
473163,12730,34,19838.43743,01-02-2013,40.25,01-02-2013
473166,1815,5,2071.23,01-06-2011,116.55,01-11-2011
473168,1756,18,18986.21816,01-01-2013,571.01,01-02-2013
473179,17482,30,12326.38771,01-02-2013,379.33,01-02-2013
473198,3477,32,11163.7523,01-10-2012,614.09,01-11-2012
473203,6115,12,7827.246506,01-01-2013,246.63,01-02-2013
473229,3052,27,11239.49619,01-01-2013,317.67,01-05-2016
473236,19967,27,9406.86234,01-05-2012,2304.25,01-11-2013
473276,3258,9,8479.668515,01-11-2010,5706.79,01-10-2013
473333,9132,24,19477.60807,01-04-2011,3418.15,01-04-2015
473338,6382,22,9344.644016,01-08-2011,4474.51,01-05-2015
473342,4303,6,5063.222942,01-01-2013,161.64,01-04-2015
473344,17557,19,29822.6049,01-01-2013,889.51,01-02-2013
473367,7757,24,1903.986775,01-11-2010,1384.36,01-01-2016
473378,3862,32,9013.726218,01-06-2011,4816.18,01-07-2011
473381,16660,27,10986.43349,01-02-2013,25.34,01-02-2013
473383,68,28,29971.02539,01-01-2013,859.82,01-02-2013
473386,511,12,1006.27,01-02-2010,1006.35,01-06-2010
473390,27947,39,28141.5935,01-11-2011,32.08,01-06-2014
473403,0,17,7637.26,01-11-2012,223.92,01-04-2013
473404,31890,23,29629.57553,01-05-2012,1090.55,01-05-2012
473413,5124,29,6043.15,01-02-2010,6043.84,01-02-2010
473442,9129,29,16475.05556,01-12-2010,11485.67,01-12-2010
473447,951,5,10604.07476,01-10-2010,8071.38,01-11-2010
473462,18435,52,1011.97,01-02-2010,1012.14,01-02-2010
473481,5531,7,7521.22088,01-01-2013,213.22,01-06-2015
473486,6759,30,30974.20705,01-01-2013,913.3,01-02-2013
473488,15248,18,11011.84922,01-12-2010,7674.52,01-10-2012
473497,5324,46,6229.75,01-07-2010,4279.55,01-02-2011
473521,43615,23,11438.36868,01-01-2013,343.55,01-02-2013
473528,0,4,1504.44,01-08-2011,50,01-03-2016
473535,14541,29,6494.794665,01-01-2011,4563.32,01-02-2011
473569,9851,18,9608.265191,01-01-2013,288.38,01-04-2014
473578,16821,17,24337.29221,01-01-2013,697.07,01-05-2016
473580,74469,30,18525.94624,01-01-2013,540.71,01-02-2013
473626,14078,16,11929.51808,01-01-2013,368.84,01-03-2016
473637,9044,32,12506.52591,01-05-2012,80.52,01-05-2012
473653,4484,6,2982.481132,01-01-2013,95.97,01-02-2013
473657,14225,35,8427.462849,01-06-2011,4727.77,01-04-2015
473661,11574,36,9464.49,01-12-2011,43.35,01-04-2016
473665,51324,36,23304.6481,01-10-2011,9938.76,01-10-2011
473684,7449,17,11225.8578,01-04-2013,334.94,01-04-2013
473686,4588,6,23048.45932,01-05-2011,12821.28,01-09-2013
473701,34299,24,5421.651571,01-03-2013,160.8,01-05-2016
473709,44643,33,10136.95692,01-12-2012,591.56,01-06-2015
473710,5001,30,9320.9587,01-01-2013,275.13,01-05-2016
473722,9612,47,10554.55132,01-10-2010,8621.25,01-10-2015
473725,906,9,6914.402784,01-06-2012,291.74,01-07-2012
473726,8959,17,9377.178251,01-02-2012,3042.76,01-02-2012
473745,11999,9,3689.77,01-10-2012,149.15,01-02-2013
473762,3024,26,6134.905834,01-01-2013,177.85,01-09-2014
473781,2816,12,7172.543206,01-11-2011,2913.62,01-05-2016
473807,5326,5,5315.081913,01-01-2013,149.65,01-02-2013
473814,14882,13,27974.13036,01-01-2013,1593.63,01-02-2013
473818,21131,32,11119.42832,01-10-2011,4799.81,01-10-2011
473822,1461,39,16326.05826,01-02-2012,5757.89,01-08-2013
473825,27116,27,6630.122379,01-08-2011,3218.01,01-08-2011
473831,1580,12,5017.838337,01-04-2012,1367.44,01-05-2012
473841,14679,19,11386.73628,01-02-2013,286.78,01-02-2013
473843,19099,21,13284.83399,01-02-2013,398.1,01-02-2013
473847,20976,16,13787.95,01-09-2011,689.51,01-05-2016
473872,58222,38,1741.36,01-03-2010,872.88,01-05-2016
473875,92755,14,18344.45243,01-01-2013,560.6,01-02-2013
473891,32282,27,4185.6,01-08-2010,3427.74,01-08-2010
473896,784,5,5964.886144,01-01-2013,188.75,01-03-2015
473923,15934,14,1043.75,01-06-2010,170.41,01-11-2010
473938,63437,45,29071.77773,01-01-2013,830.54,01-05-2016
473942,1248,16,5174,01-09-2010,1274.92,01-07-2012
473948,3527,19,9880.710745,01-01-2013,294.17,01-03-2015
473972,17502,16,18108.51859,01-10-2010,13686.58,01-04-2016
473985,246,3,1777.061695,01-12-2011,659.49,01-01-2014
474006,444,54,11607.60433,01-06-2012,1091.78,01-06-2012
474007,50662,25,17715.61467,01-01-2013,496.3,01-03-2014
474032,5695,22,11831.87145,01-02-2011,349.87,01-05-2016
474047,12724,32,14781.56089,01-08-2011,7107.15,01-05-2016
474048,23860,21,24925.05243,01-02-2013,729.85,01-02-2013
474069,37,9,3596.712434,01-01-2013,107.72,01-02-2013
474075,13415,10,8613.978611,01-11-2010,5245.12,01-01-2014
474090,9505,19,12071.30237,01-10-2010,9087.61,01-05-2016
474117,15432,21,15909.9464,01-07-2010,13389.27,01-02-2011
474118,7191,20,24651.39431,01-02-2012,6113.74,01-05-2016
474121,2678,6,10578.25909,01-04-2012,2878.45,01-04-2012
474135,21111,22,30245.74345,01-01-2013,871.1,01-02-2013
474138,60184,24,26721.00781,01-04-2012,3780.36,01-03-2016
474139,531,4,3414.04689,01-01-2013,96.24,01-01-2016
474147,823,28,4111.14,01-08-2010,106.06,01-07-2010
474176,10750,16,9624.197218,01-09-2012,402.98,01-09-2012
474191,3450,17,6143.244389,01-12-2012,347.92,01-02-2013
474199,13782,17,13830.60569,01-03-2012,4102.46,01-05-2016
474202,0,7,2365.463606,01-02-2012,764.48,01-08-2012
474218,22737,23,22950.55656,01-05-2011,714.71,01-07-2015
474232,19639,24,3444,01-08-2010,492.06,01-05-2016
474235,14850,8,3105.747367,01-10-2010,2320.25,01-11-2010
474247,3168,17,9633.292835,01-05-2012,2360.26,01-04-2014
474251,11325,27,31453.73706,01-11-2012,2635.7,01-12-2012
474256,1604,4,7732.454279,01-09-2012,1077.62,01-09-2012
474259,19158,18,17186.37989,01-03-2010,16615.85,01-03-2010
474294,1557,29,10538.48865,01-05-2012,252.14,01-05-2012
474298,58974,36,25894.69717,01-01-2013,737.84,01-05-2015
474300,17757,56,13656.22601,01-01-2013,385.19,01-02-2013
474309,3322,17,6509.05968,01-07-2011,1277.55,01-11-2015
474330,7367,20,6710.648352,01-12-2010,4644.88,01-05-2015
474333,1454,7,80.86,,0,01-07-2010
474337,139636,24,13649.16137,01-03-2011,8333.58,01-04-2011
474345,14917,6,16865.21088,01-02-2011,22.99,01-09-2015
474351,1737,4,4559.705827,01-03-2011,2893.25,01-02-2016
474368,20833,15,24702.29457,01-01-2013,746.02,01-10-2015
474373,0,30,7965.193116,01-12-2012,444.34,01-04-2016
474376,21229,31,19078.33894,01-01-2013,559.71,01-02-2013
474381,709,5,3338.682433,01-08-2011,1574.41,01-08-2011
474385,1405,28,6054.345915,01-01-2013,172.42,01-05-2016
474392,7986,12,3479.41,01-08-2012,111.5,01-02-2013
474393,22792,30,32210.4136,01-06-2012,6906.79,01-02-2015
474397,10602,24,403.34,01-02-2010,403.6,01-05-2016
474398,7633,10,7193.400671,01-01-2013,203.79,01-02-2013
474420,8458,14,17480.16326,01-01-2013,491.09,01-02-2013
474431,3276,9,9150.686817,01-02-2013,273.5,01-07-2015
474459,9107,12,10316.92741,01-10-2011,4413.65,01-11-2011
474462,14927,27,30396.75775,01-01-2012,161.64,01-01-2012
474463,1260,26,19468.5,01-07-2012,55.76,01-12-2012
474474,3221,11,1908.702308,01-01-2013,60.81,01-08-2014
474492,7610,23,8290.614346,01-08-2010,9.76,01-08-2010
474522,2522,33,21364.88089,01-01-2013,625.86,01-02-2013
474538,51669,19,29822.80327,01-01-2013,892.85,01-05-2016
474569,10141,20,12351.19013,01-01-2013,377.69,01-02-2013
474596,7241,44,12055.34353,01-08-2012,1973.4,01-08-2012
474607,1441,4,3621.248893,01-08-2011,1801.07,01-08-2011
474611,363,7,1985.12,01-03-2011,200.56,01-08-2011
474628,2656,14,11086.76006,01-01-2012,3911.54,01-04-2016
474632,14269,19,35656.67,01-10-2015,1639.57,01-10-2015
474634,8768,20,4910.428383,01-01-2013,188.39,01-01-2016
474646,24390,52,25569.90905,01-05-2012,6128.81,01-04-2015
474649,12356,11,11929.89187,01-01-2013,379.47,01-02-2013
474664,5920,23,8425.750613,01-09-2012,2501.77,01-04-2016
474679,15421,24,3596.527577,01-01-2013,102.76,01-02-2013
474687,918,10,5449.344448,01-12-2010,3809.71,01-05-2016
474725,19068,16,14218.21265,01-11-2011,1060.13,01-01-2015
474730,13736,34,5692.204643,01-09-2012,797.93,01-09-2012
474782,3594,9,6692.01512,01-02-2013,193.32,01-05-2016
474790,5236,27,8664.300507,01-04-2012,247.04,01-02-2016
474796,8332,31,10462.68595,01-02-2016,174.26,01-02-2016
474797,23152,24,12048.14464,01-01-2013,372.22,01-05-2016
474908,641,6,3068.85072,01-04-2012,649.59,01-04-2012
474981,0,14,31335.05924,01-02-2013,874.9,01-02-2013
474990,11179,28,23857.60572,01-02-2013,697.95,01-02-2013
475049,12375,15,11096.12947,01-03-2011,7135.78,01-03-2011
475066,35638,20,1915.06,01-08-2010,274.45,01-05-2016
475072,31183,19,7867.821528,01-01-2013,224.1,01-04-2014
475108,25768,31,8014.166879,01-03-2011,5008.3,01-03-2011
475121,37398,63,13218.45091,01-03-2013,501.2,01-05-2016
475165,6811,9,13253.35201,01-01-2013,396.08,01-05-2016
475176,5737,8,16594.75961,01-02-2011,10673.42,01-03-2016
475195,5744,20,14302.22538,01-11-2012,1220.35,01-05-2016
475220,15146,18,12054.40633,01-01-2011,16.66,01-01-2011
475251,11300,17,23510.80699,01-03-2012,6986.36,01-10-2014
475252,8249,16,10240.87446,01-01-2013,306.17,01-02-2013
475253,7186,10,10731.03,01-10-2011,519.7,01-03-2012
475255,0,10,21535.85431,01-11-2010,6529.03,01-05-2016
